FinalID,NonTarget,Rank,FFG,FeedingGroupsCode,FeedGrpWt,HABIT,HABIT_MPCA,TolVal,TolVal2,LongLived,BCG_Attr_GP,BCG_Attr_RR,BCG_Cool_8,BCG_Cold_9,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,BenTaxaID,TSN,ParTSN
Proptera,FALSE,Genus,CF,cf,,BU,burr,,,FALSE,,,,,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionidae,,,Proptera,,,1760,80170,79913
Prosimuliini,FALSE,Tribe,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,,,,,,
Prosimulium,FALSE,Genus,CF,cf,,CN,clng,,,FALSE,,,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,,,627,126703,126648
Prosobranchia,FALSE,SubClass,,,,,,,,FALSE,,,,,Mollusca,,Gastropoda,Prosobranchia,,,,,,,,,1377,78780,69459
Protoplasa,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanyderidae,,,Protoplasa,,,630,125800,125799
Protoptila,FALSE,Genus,PR,pr,PredE,CN,clng,1.398349848,21.55816228,FALSE,3,3,3,3,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Glossosomatidae,Protoptilinae,,Protoptila,,,1241,115221,115096
Protoptila/Culoptila,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,Glossosomatidae,Protoptilinae,,Protoptila/Culoptila,,,1534,,598220
Protoptilinae,FALSE,Tribe,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Glossosomatidae,Protoptilinae,Protoptilinae,,,,1441,598220,117120
Psectrocladius,FALSE,Genus,CG,cg,,SP,spra,2.600577926,19.59049669,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Psectrocladius,,,525,129018,128457
Psectrotanypus,FALSE,Genus,PR,pr,PredE,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Psectrotanypus,,,560,128048,128020
Psephenidae,FALSE,Family,SC,sc,,CN,clng,,20.24802319,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Psephenidae,,,,,,257,114069,113998
Psephenus,FALSE,Genus,SC,sc,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Psephenidae,Psepheninae,,Psephenus,,,260,114070,114069
Pseudocentroptiloides,FALSE,Genus,CG,cg,,CN,clng,,,FALSE,2,2,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Pseudocentroptiloides,,,780,568554,100755
Pseudochironomini,FALSE,Tribe,CG,cg,,,,,,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Pseudochironomini,,,,1761,129850,129228
Pseudochironomus,FALSE,Genus,CG,cg,,BU,burr,3.101991651,21.54395385,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Pseudochironomini,Pseudochironomus,,Pseudochironomus,419,129851,129850
Pseudocloeon,FALSE,Genus,SC,sc,,SW,swim,8.956898482,20.55374183,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Pseudocloeon,,,782,100771,100755
Pseudodiamesa,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,2,2,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Pseudodiamesa,,,1600,128416,128351
Pseudolimnophila,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Hexatomini,Pseudolimnophila,,,648,120365,120030
Pseudorthocladius,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudorthocladius,,,526,129052,128457
Pseudorthocladius/Parachaetocladius,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudorthocladius/Parachaetocladius,,,527,,
Pseudosmittia,FALSE,Genus,CG,cg,,SP,spra,,19.97986711,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudosmittia,,,528,129071,128457
Pseudostenophylax,FALSE,Genus,SH,sh,,SP,spra,,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,Pseudostenophylacinae,,Pseudostenophylax,,,1762,115989,598215
Pseudosuccinea,FALSE,Genus,SC,sc,,CB,clim,,20.89171563,FALSE,4,,4,4,Mollusca,,Gastropoda,,Basommatophora,,Lymnaeidae,Lymnaeinae,,Pseudosuccinea,,,1348,76528,76483
Psilometriocnemus,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Psilometriocnemus,,,1601,129083,128457
Psilotreta,FALSE,Genus,SC,sc,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Odontoceridae,Odontocerinae,,Psilotreta,,,1212,116497,116496
Psychoda,FALSE,Genus,CG,cg,,BU,burr,,19.18740166,FALSE,4,4,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Psychoda,,,614,125468,125391
Psychodidae,FALSE,Family,CG,cg,,BU,burr,,18.973426,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,,,,,,608,125351,125350
Psychodinae,FALSE,Subfamily,CG,cg,,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,,,,611,125391,125351
Psychodini,FALSE,Tribe,CG,cg,,BU,burr,8.410169764,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,Psychodini,,,,,,
Psychoglypha,FALSE,Genus,SH,sh,,SP,spra,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephilidae,Limnephilinae,Chilostigmini,Psychoglypha,,,1197,115974,568767
Psychomyia,FALSE,Genus,CG,cg,,CN,clng,,20.33247416,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Psychomyiidae,Psychomyiinae,,Psychomyia,,,1134,115335,115334
Psychomyiidae,FALSE,Family,CG,cg,,CN,clng,3.901716938,19.53260583,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Psychomyiidae,,,,,,1131,115334,115095
Pteronarcella,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyidae,Pteronarcyinae,Pteronarcellini,Pteronarcella,,,1047,102485,102470
Pteronarcyidae,FALSE,Family,SH,sh,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyidae,,,,,,1831,102470,102913
Pteronarcys,FALSE,Genus,SH,sh,,CN,clng,5.832386,18.97554232,TRUE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,,,1048,102471,102470
Ptilodactylidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Ptilodactylidae,,,,,,172,114265,113998
Ptilostomis,FALSE,Genus,SH,sh,,CN,clng,4.402185788,19.50146333,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Phryganeidae,Phryganeinae,,Ptilostomis,,,1220,115868,115867
Ptychoptera,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,4,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ptychopteridae,Ptychopterinae,,Ptychoptera,,,617,125786,125785
Ptychopteridae,FALSE,Family,CG,cg,,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ptychopteridae,,,,,,615,125763,125762
Pulmonata,FALSE,SubClass,,,,,,,,FALSE,,,,,Mollusca,,Gastropoda,Pulmonata,,,,,,,,,1385,,
Pycnopsyche,FALSE,Genus,SH,sh,,SP,spra,4.549586169,21.69682692,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,,,1205,116409,568769
Pyralidae,FALSE,Family,SH,sh,,SP,spra,,21.06167592,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,,,,,,873,117641,117639
Quadrula,FALSE,Genus,,,,,,,,FALSE,,,,,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionidae,,,Quadrula,,,1334,80059,79913
Radix,FALSE,Genus,SC,sc,,CB,clim,,,FALSE,,,,,Mollusca,,Gastropoda,,Basommatophora,,Lymnaeidae,,,Radix,,,,,
Radotanypus,FALSE,Genus,PR,pr,PredE,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Radotanypus,,,561,,
Ranatra,FALSE,Genus,PR,pr,PredP,CB,clim,10,21.05030896,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Nepidae,Ranatrinae,,Ranatra,,,1763,103748,717622
Raptoheptagenia,FALSE,Genus,PR,pr,PredE,SW,swim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Raptoheptagenia,,,1764,100749,100504
Reomyia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Reomyia,,,585,,
Rhabdomastix,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Eriopterini,Rhabdomastix,,,634,120968,120397
Rhagovelia,FALSE,Genus,PR,pr,PredP,SK,skat,,20.92110404,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,Rhagoveliinae,,Rhagovelia,,,865,103886,103885
Rhagoveliinae,FALSE,SubFamily,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,,Veliidae,Rhagoveliinae,,,,,1454,721742,103885
Rhamphomyia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Empididae,Empidinae,,Rhamphomyia,,,281,136123,135930
Rhantus,FALSE,Genus,PR,pr,PredP,SW,swim,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Colymbetini,Rhantus,,,148,112086,111963
Rheocricotopus,FALSE,Genus,CG,cg,,SP,spra,6.638617862,20.34544801,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,,529,129086,128457
Rheopelopia,FALSE,Genus,PR,pr,PredE,SP,spra,,,FALSE,,,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Rheopelopia,,,586,128226,128078
Rheosmittia,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,,,2,2,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheosmittia,,,531,129107,128457
Rheotanytarsus,FALSE,Genus,CF,cf,,CN,clng,6.213103943,20.21703255,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,,,432,129952,129872
Rheumatobates,FALSE,Genus,PR,pr,PredP,SK,skat,6.021921446,19.70765595,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Rhagodotarsinae,,Rheumatobates,,,846,103802,103801
Rhinoncus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,Rhinoncus,,,196,188024,114666
Rhithrogena,FALSE,Genus,PR,pr,,CN,clng,0,17.60852323,FALSE,2,2,2,2,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Rhithrogena,,,803,100572,100504
Rhyacophila,FALSE,Genus,PR,pr,PredE,CN,clng,,16.70073971,FALSE,2,2,2,2,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophilidae,,,Rhyacophila,,,1275,115097,115096
Rhyacophilidae,FALSE,Family,PR,pr,PredE,CN,clng,,21.38733048,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophilidae,,,,,,1274,115096,115095
Robackia,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,,,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Robackia,,,403,129730,129229
Roederiodes,FALSE,Genus,PR,pr,PredE,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Empididae,Clinocerinae,,Roederiodes,,,,,
Saetheria,FALSE,Genus,CG,cg,,BU,burr,,20.27273027,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Saetheria,,,406,129735,129229
Salda,FALSE,Genus,PR,pr,PredP,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,,Saldidae,Saldinae,,Salda,,,1443,104080,104063
Saldidae,FALSE,Family,PR,pr,PredP,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Saldidae,,,,,,861,104063,103358
Saldula,FALSE,Genus,PR,pr,PredP,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,,Saldidae,Saldinae,,Saldula,,,1444,104140,104063
Sanfilippodytes,FALSE,Genus,PR,pr,PredP,SW,swim,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,,Sanfilippodytes,,,,,
Scatella,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Ephydridae,Ephydrinae,Scatellini,Scatella,,,291,147568,147532
Scatopsidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Scatopsidae,Scatopsidae,,,,,,658,125618,125350
Sciomyzidae,FALSE,Family,PR,pr,PredE,BU,burr,,19.66342858,FALSE,5,5,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Sciomyzidae,,,,,,298,144653,131750
Scirtes,FALSE,Genus,SH,sh,,CB,clim,,21.43660074,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Coleoptera,,Scirtidae,,,Scirtes,,,174,113929,113923
Scirtidae,FALSE,Family,SC,sc,,CB,clim,,21.65688964,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Scirtidae,,,,,,264,113924,678306
Sepedon,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Sciomyzidae,Sciomyzinae,Tetanocerini,Sepedon,,,1765,144898,144770
Sericostomatidae,FALSE,Family,SH,sh,,SP,spra,,20.50357195,FALSE,2,2,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Sericostomatidae,,,,,,1221,116982,115095
Serratella,FALSE,Genus,CG,cg,,CN,clng,,18.97366301,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Serratella,,,704,101395,101232
Serromyia,FALSE,Genus,PR,pr,PredE,BU,burr,,20.50270158,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,Ceratopogonini,Serromyia,,,326,127614,127526
Setacera,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Ephydridae,,,Setacera,,,,,
Setodes,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,Setodini,Setodes,,,1177,116548,116547
Shipsa,FALSE,Genus,SH,sh,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Shipsa,,,987,102640,102517
Sialidae,FALSE,Family,PR,pr,PredE,BU,burr,,19.7169632,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Megaloptera,,Sialidae,,,,,,890,115001,115000
Sialis,FALSE,Genus,PR,pr,PredE,BU,burr,5.646787014,19.7169632,TRUE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Megaloptera,,Sialidae,,,Sialis,,,891,115002,115001
Sigara,FALSE,Genus,MH,hb,Herb,SW,swim,7.739154075,21.00167302,FALSE,4,5,5,5,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,,,840,103369,103364
Silvius,FALSE,Genus,PR,pr,PredP,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,Chrysopsinae,Chrysopsini,Silvius,,,312,131062,131061
Simuliidae,FALSE,Family,CF,cf,,CN,clng,6.380316463,18.7912795,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,,,,,618,126640,125808
Simulium,FALSE,Genus,CF,cf,,CN,clng,6.366786074,18.75535625,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Simulium,,,619,126774,126773
Siphlonuridae,FALSE,Family,CG,cg,,SW,swim,,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Siphlonuridae,,,,,,1767,100951,609500
Siphlonurus,FALSE,Genus,CG,cg,,SW,swim,,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Siphlonuridae,,,Siphlonurus,,,1768,100953,100951
Siphloplecton,FALSE,Genus,CG,cg,,SW,swim,,19.79535275,FALSE,4,4,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Metretopodidae,,,Siphloplecton,,,660,101079,101078
Sisyra,FALSE,Genus,PR,pr,PredP,CB,clim,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Neuroptera,Hemerobiiformia,Sisyridae,,,Sisyra,,,1448,115090,115085
Sisyridae,FALSE,Family,PR,pr,PredP,CB,clim,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Neuroptera,Hemerobiiformia,Sisyridae,,,,,,1506,115085,115078
Skwala,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Arcynopterygini,Skwala,,,1037,103102,102994
Smicridea,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Smicrideinae,,Smicridea,,,1057,115544,115398
Smittia,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Smittia,,,532,129110,128457
Somatochlora,FALSE,Genus,PR,pr,PredE,SP,spra,5.141941676,20.46160518,TRUE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliidae,Corduliinae,,Somatochlora,,,918,101947,101797
Soyedina,FALSE,Genus,SH,sh,,SP,spra,,,FALSE,3,3,2,2,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Soyedina,,,988,102556,102517
Sparbarus,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,,,,,Sparbarus,,,,,
Sperchopsis,FALSE,Genus,CG,cg,PredP,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Sperchopsini,Sperchopsis,,,252,112931,112811
Sphaeriidae,FALSE,Family,,,,,,,,FALSE,,,,,Mollusca,,Bivalvia,Heterodonta,Veneroida,,Pisidiidae,,,,,,1318,112738,112736
Sphaerium,FALSE,Genus,CF,cf,,BU,burr,,,FALSE,4,4,4,4,Mollusca,,Bivalvia,Heterodonta,Veneroida,,Pisidiidae,,,Sphaerium,,,1322,81391,81388
Sphaeriusidae,FALSE,Family,MH,hb,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Myxophaga,Sphaeriusidae,,,,,,1770,678385,112736
Sphaeromias,FALSE,Genus,PR,pr,PredE,BU,burr,3.784724964,19.26246287,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,Sphaeromiini,Sphaeromias,,,337,127761,127683
Stactobiella,FALSE,Genus,SH,sh,,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Hydroptilidae,Hydroptilinae,Stactobiini,Stactobiella,,,1271,115817,115629
Stagnicola,FALSE,Genus,SC,sc,,CB,clim,10,19.80009408,FALSE,4,4,4,4,Mollusca,,Gastropoda,,Basommatophora,,Lymnaeidae,,,Stagnicola,,,1345,76534,76483
Staphylinidae,FALSE,Family,PR,pr,PredP,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Staphylinidae,,,,,,265,113265,113264
Stegopterna,FALSE,Genus,CF,cf,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,,Simuliidae,Simuliinae,Prosimuliini,Stegopterna,,,1507,126761,126648
Stelechomyia,FALSE,Genus,CG,cg,,BU,burr,,20.23512206,FALSE,4,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Stelechomyia,,,408,129743,129229
Stempellina,FALSE,Genus,CG,cg,,CB,clim,0.349924418,18.90383147,FALSE,2,2,2,2,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Stempellina,,,434,129962,129872
Stempellinella,FALSE,Genus,CG,cg,,CB,clim,2.236967783,20.06710907,FALSE,2,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,,,435,129969,129872
Stempellinella/Zavrelia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Stempellinella/Zavrelia,,,436,,
Stenacron,FALSE,Genus,CG,cg,,CN,clng,7.252222569,20.47418545,FALSE,4,4,5,5,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron,,,805,100713,100504
Stenacron/Stenonema,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron/Stenonema,,,810,,
Stenelmis,FALSE,Genus,SC,sc,,CN,clng,8.296850563,21.83411098,TRUE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Stenelmis,,,224,114095,114093
Stenochironomus,FALSE,Genus,CG,cg,,BU,burr,6.485945909,21.01554306,FALSE,3,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Stenochironomus,,,410,129746,129229
Stenochironomus/Xestochironomus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Stenochironomus/Xestochironomus,,,1451,,129229
Stenonema,FALSE,Genus,SC,sc,,CN,clng,,21.05521402,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenonema,,,811,100507,100504
Stenus,FALSE,Genus,PR,pr,PredP,SK,skat,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Staphylinidae,Steninae,,Stenus,,,267,113576,113265
Stictochironomus,FALSE,Genus,CG,cg,,BU,burr,10,19.41387218,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Stictochironomus,,,413,129785,129229
Stictotarsus,FALSE,Genus,PR,pr,,,,,,FALSE,4,4,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Stictotarsus,,,1549,568826,111963
Stilobezzia,FALSE,Genus,PR,pr,PredE,SP,spra,,,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,Ceratopogonini,Stilobezzia,,,327,127619,127526
Stilocladius,FALSE,Genus,CG,cg,,SP,spra,,20.55269946,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Stilocladius,,,533,129152,128457
Stratiomyidae,FALSE,Family,CG,cg,,SP,spra,,21.46610658,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Stratiomyidae,,,,,,300,130150,130130
Stratiomys,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Stratiomyidae,Stratiomyinae,Stratiomyini,Stratiomys,,,304,130627,130483
Stygobromus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Gammaridea,Crangonyctidae,,,Stygobromus,,,1290,93861,93745
Stylogomphus,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylogomphus,,,943,101761,101664
Stylogomphus/Lanthus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylogomphus/Lanthus,,,945,,
Stylurus,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylurus,,,946,206626,101664
